"","sample_id","Station","Latitude","Longitude","Depth m","CTD cast (to be checked)","depth_numeric","Cast","Cycle","Pressure [db]","Temp1 [Â°C]","Salinity1[PSS-78]","Oxygen1 [mmol/kg]","Fluorescence1 [milligrams/m^3]","Fluor average [mg m^-3]","easy_long","updated_cycle","bloom_state","water_mode","number_long","total_contigs","total_basepairs","max_contig","med_contig","avg_contig","bottom_percentile","top_percentil","n_virus","n_circular","sample","average_gc","per_read_gc","gc_var","mean_read_length","total_reads","total_bp","direction"
"1","NZ_1",NA,-43.4554,-173.879833333333,"Surface",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,173.879833333333,"Transit","No salp","Subtropical Pacific",422,119222,91954126,440621,458,771.284880307326,362,674,2253,4,"NZ1_S95_L002_R1_001",40.1764280994784,40.0222320709991,0.00808620366560073,86.6455832431508,48647618,4215101235,"F"
"2","NZ_1",NA,-43.4554,-173.879833333333,"Surface",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,173.879833333333,"Transit","No salp","Subtropical Pacific",422,119222,91954126,440621,458,771.284880307326,362,674,2253,4,"NZ1_S95_L002_R2_001",40.0614056182737,39.9149486248314,0.00816992347844318,86.3593128855764,48647618,4201174864,"R"
"3","NZ_2",NA,-43.4422333333333,-173.885683333333,"Surface",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,173.885683333333,"Transit","No salp","Subtropical Pacific",352,134983,97867480,402505,453,725.035597075187,358,664,2243,2,"NZ2_S96_L002_R1_001",39.3222596812944,39.2255481056002,0.00800439053339305,87.1165164371071,83317824,7258358584,"F"
"4","NZ_2",NA,-43.4422333333333,-173.885683333333,"Surface",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,173.885683333333,"Transit","No salp","Subtropical Pacific",352,134983,97867480,402505,453,725.035597075187,358,664,2243,2,"NZ2_S96_L002_R2_001",39.0624774082196,38.9983748745004,0.00827861642467632,87.3076758341649,83317824,7274285569,"R"
"5","NZ_3",95,-44.6281666666667,-174.231166666667,"10",9120,10,1,"1",9.11416326530612,11.2315653061224,34.599031327758,275.475545454546,0.33989612244898,0.292323469387755,174.231166666667,"1","Salp","Subantarctic",13,14320,7910174,34922,411,552.386452513966,342,549,254,0,"NZ3_S97_L002_R1_001",38.8810706032199,38.9519428214638,0.00927735766631446,88.7322756919053,35849453,3181003547,"F"
"6","NZ_3",95,-44.6281666666667,-174.231166666667,"10",9120,10,1,"1",9.11416326530612,11.2315653061224,34.599031327758,275.475545454546,0.33989612244898,0.292323469387755,174.231166666667,"1","Salp","Subantarctic",13,14320,7910174,34922,411,552.386452513966,342,549,254,0,"NZ3_S97_L002_R2_001",38.6206603821083,38.714732345168,0.0096261885792757,88.9401434381718,35849453,3188455492,"R"
"7","NZ_3",95,-44.6281666666667,-174.231166666667,"10",9120,10,1,"1",9.00066666666667,11.2293416666667,34.5988224595171,275.279277777778,0.39004625,0.3381290625,174.231166666667,"1","Salp","Subantarctic",13,14320,7910174,34922,411,552.386452513966,342,549,254,0,"NZ3_S97_L002_R1_001",38.8810706032199,38.9519428214638,0.00927735766631446,88.7322756919053,35849453,3181003547,"F"
"8","NZ_3",95,-44.6281666666667,-174.231166666667,"10",9120,10,1,"1",9.00066666666667,11.2293416666667,34.5988224595171,275.279277777778,0.39004625,0.3381290625,174.231166666667,"1","Salp","Subantarctic",13,14320,7910174,34922,411,552.386452513966,342,549,254,0,"NZ3_S97_L002_R2_001",38.6206603821083,38.714732345168,0.0096261885792757,88.9401434381718,35849453,3188455492,"R"
"9","NZ_3",95,-44.6281666666667,-174.231166666667,"10",9120,10,1,"1",9.09673469387756,11.224906122449,34.598212111872,275.360829787234,0.454878367346939,0.377633571428571,174.231166666667,"1","Salp","Subantarctic",13,14320,7910174,34922,411,552.386452513966,342,549,254,0,"NZ3_S97_L002_R1_001",38.8810706032199,38.9519428214638,0.00927735766631446,88.7322756919053,35849453,3181003547,"F"
"10","NZ_3",95,-44.6281666666667,-174.231166666667,"10",9120,10,1,"1",9.09673469387756,11.224906122449,34.598212111872,275.360829787234,0.454878367346939,0.377633571428571,174.231166666667,"1","Salp","Subantarctic",13,14320,7910174,34922,411,552.386452513966,342,549,254,0,"NZ3_S97_L002_R2_001",38.6206603821083,38.714732345168,0.0096261885792757,88.9401434381718,35849453,3188455492,"R"
"11","NZ_3",95,-44.6281666666667,-174.231166666667,"10",9120,10,1,"1",9.08691666666667,11.2064229166667,34.5959072560167,275.703577777778,0.472237708333333,0.412763645833333,174.231166666667,"1","Salp","Subantarctic",13,14320,7910174,34922,411,552.386452513966,342,549,254,0,"NZ3_S97_L002_R1_001",38.8810706032199,38.9519428214638,0.00927735766631446,88.7322756919053,35849453,3181003547,"F"
"12","NZ_3",95,-44.6281666666667,-174.231166666667,"10",9120,10,1,"1",9.08691666666667,11.2064229166667,34.5959072560167,275.703577777778,0.472237708333333,0.412763645833333,174.231166666667,"1","Salp","Subantarctic",13,14320,7910174,34922,411,552.386452513966,342,549,254,0,"NZ3_S97_L002_R2_001",38.6206603821083,38.714732345168,0.0096261885792757,88.9401434381718,35849453,3188455492,"R"
"13","NZ_4",95,-44.6281666666667,-174.231166666667,"25",9120,25,1,"1",24.540625,11.1742229166667,34.60079929982,275.504347826087,0.988117708333333,0.829562916666667,174.231166666667,"1","Salp","Subantarctic",219,102962,71130461,350606,450,690.841873700977,358.25,644,2446,2,"NZ4_S98_L002_R1_001",38.4842807966847,38.3995863555826,0.00670996173982863,86.7596798878784,44368954,3849436246,"F"
"14","NZ_4",95,-44.6281666666667,-174.231166666667,"25",9120,25,1,"1",24.540625,11.1742229166667,34.60079929982,275.504347826087,0.988117708333333,0.829562916666667,174.231166666667,"1","Salp","Subantarctic",219,102962,71130461,350606,450,690.841873700977,358.25,644,2446,2,"NZ4_S98_L002_R2_001",38.2716670694907,38.2138108440418,0.00696818151444084,86.961730988745,44368954,3858401042,"R"
"15","NZ_4",95,-44.6281666666667,-174.231166666667,"25",9120,25,1,"1",24.4387346938775,11.2014755102041,34.5993629843017,275.347173913044,0.998003673469388,0.878992653061225,174.231166666667,"1","Salp","Subantarctic",219,102962,71130461,350606,450,690.841873700977,358.25,644,2446,2,"NZ4_S98_L002_R1_001",38.4842807966847,38.3995863555826,0.00670996173982863,86.7596798878784,44368954,3849436246,"F"
"16","NZ_4",95,-44.6281666666667,-174.231166666667,"25",9120,25,1,"1",24.4387346938775,11.2014755102041,34.5993629843017,275.347173913044,0.998003673469388,0.878992653061225,174.231166666667,"1","Salp","Subantarctic",219,102962,71130461,350606,450,690.841873700977,358.25,644,2446,2,"NZ4_S98_L002_R2_001",38.2716670694907,38.2138108440418,0.00696818151444084,86.961730988745,44368954,3858401042,"R"
"17","NZ_4",95,-44.6281666666667,-174.231166666667,"25",9120,25,1,"1",24.3817551020408,11.1843081632653,34.6008438724245,276.186906976744,1.23657734693878,0.99185081632653,174.231166666667,"1","Salp","Subantarctic",219,102962,71130461,350606,450,690.841873700977,358.25,644,2446,2,"NZ4_S98_L002_R1_001",38.4842807966847,38.3995863555826,0.00670996173982863,86.7596798878784,44368954,3849436246,"F"
"18","NZ_4",95,-44.6281666666667,-174.231166666667,"25",9120,25,1,"1",24.3817551020408,11.1843081632653,34.6008438724245,276.186906976744,1.23657734693878,0.99185081632653,174.231166666667,"1","Salp","Subantarctic",219,102962,71130461,350606,450,690.841873700977,358.25,644,2446,2,"NZ4_S98_L002_R2_001",38.2716670694907,38.2138108440418,0.00696818151444084,86.961730988745,44368954,3858401042,"R"
"19","NZ_5",95,-44.6281666666667,-174.231166666667,"40",9120,40,1,"1",39.5809166666667,9.90970208333334,34.5768060837742,285.737236842105,2.00823958333333,1.57513947916667,174.231166666667,"1","Salp","Subantarctic",227,146904,96947826,211512,459,659.94000163372,363,657,2803,3,"NZ5_S99_L002_R1_001",38.9083813405933,38.7095883295257,0.00728881815998698,83.8336389071095,44453531,3726701266,"F"
"20","NZ_5",95,-44.6281666666667,-174.231166666667,"40",9120,40,1,"1",39.5809166666667,9.90970208333334,34.5768060837742,285.737236842105,2.00823958333333,1.57513947916667,174.231166666667,"1","Salp","Subantarctic",227,146904,96947826,211512,459,659.94000163372,363,657,2803,3,"NZ5_S99_L002_R2_001",38.69455700517,38.5330616519381,0.00750434469933375,84.047756543794,44453531,3736219551,"R"
"21","NZ_5",95,-44.6281666666667,-174.231166666667,"40",9120,40,1,"1",39.8594897959184,9.91081020408163,34.5770077595074,284.462642857143,2.15153673469388,1.68949285714286,174.231166666667,"1","Salp","Subantarctic",227,146904,96947826,211512,459,659.94000163372,363,657,2803,3,"NZ5_S99_L002_R1_001",38.9083813405933,38.7095883295257,0.00728881815998698,83.8336389071095,44453531,3726701266,"F"
"22","NZ_5",95,-44.6281666666667,-174.231166666667,"40",9120,40,1,"1",39.8594897959184,9.91081020408163,34.5770077595074,284.462642857143,2.15153673469388,1.68949285714286,174.231166666667,"1","Salp","Subantarctic",227,146904,96947826,211512,459,659.94000163372,363,657,2803,3,"NZ5_S99_L002_R2_001",38.69455700517,38.5330616519381,0.00750434469933375,84.047756543794,44453531,3736219551,"R"
"23","NZ_5",95,-44.6281666666667,-174.231166666667,"40",9120,40,1,"1",39.7802708333333,9.91750416666667,34.5769542375056,284.261523809524,1.9454,1.671940625,174.231166666667,"1","Salp","Subantarctic",227,146904,96947826,211512,459,659.94000163372,363,657,2803,3,"NZ5_S99_L002_R1_001",38.9083813405933,38.7095883295257,0.00728881815998698,83.8336389071095,44453531,3726701266,"F"
"24","NZ_5",95,-44.6281666666667,-174.231166666667,"40",9120,40,1,"1",39.7802708333333,9.91750416666667,34.5769542375056,284.261523809524,1.9454,1.671940625,174.231166666667,"1","Salp","Subantarctic",227,146904,96947826,211512,459,659.94000163372,363,657,2803,3,"NZ5_S99_L002_R2_001",38.69455700517,38.5330616519381,0.00750434469933375,84.047756543794,44453531,3736219551,"R"
"25","NZ_5",95,-44.6281666666667,-174.231166666667,"40",9120,40,1,"1",39.7876875,9.92068333333333,34.5771474210419,284.535621621622,2.14393333333333,1.64885166666667,174.231166666667,"1","Salp","Subantarctic",227,146904,96947826,211512,459,659.94000163372,363,657,2803,3,"NZ5_S99_L002_R1_001",38.9083813405933,38.7095883295257,0.00728881815998698,83.8336389071095,44453531,3726701266,"F"
"26","NZ_5",95,-44.6281666666667,-174.231166666667,"40",9120,40,1,"1",39.7876875,9.92068333333333,34.5771474210419,284.535621621622,2.14393333333333,1.64885166666667,174.231166666667,"1","Salp","Subantarctic",227,146904,96947826,211512,459,659.94000163372,363,657,2803,3,"NZ5_S99_L002_R2_001",38.69455700517,38.5330616519381,0.00750434469933375,84.047756543794,44453531,3736219551,"R"
"27","NZ_6",95,-44.6281666666667,-174.231166666667,"50",9120,50,1,"1",48.9844444444444,9.85434791666667,34.5978124352565,277.154571428571,1.5096425,1.30786020833333,174.231166666667,"1","Salp","Subantarctic",277,144385,98015920,70254,461,678.851127194653,364,665,2975,1,"NZ6_S100_L002_R1_001",39.6558753849464,39.5378783133494,0.0067336645476503,87.6212987718618,42257460,3702653528,"F"
"28","NZ_6",95,-44.6281666666667,-174.231166666667,"50",9120,50,1,"1",48.9844444444444,9.85434791666667,34.5978124352565,277.154571428571,1.5096425,1.30786020833333,174.231166666667,"1","Salp","Subantarctic",277,144385,98015920,70254,461,678.851127194653,364,665,2975,1,"NZ6_S100_L002_R2_001",39.3681331625888,39.2854706085701,0.00708042307547668,87.852078331258,42257460,3712405686,"R"
"29","NZ_6",95,-44.6281666666667,-174.231166666667,"50",9120,50,1,"1",48.9550416666667,9.85977708333333,34.5999778914202,276.8281875,1.40348541666667,1.24079208333333,174.231166666667,"1","Salp","Subantarctic",277,144385,98015920,70254,461,678.851127194653,364,665,2975,1,"NZ6_S100_L002_R1_001",39.6558753849464,39.5378783133494,0.0067336645476503,87.6212987718618,42257460,3702653528,"F"
"30","NZ_6",95,-44.6281666666667,-174.231166666667,"50",9120,50,1,"1",48.9550416666667,9.85977708333333,34.5999778914202,276.8281875,1.40348541666667,1.24079208333333,174.231166666667,"1","Salp","Subantarctic",277,144385,98015920,70254,461,678.851127194653,364,665,2975,1,"NZ6_S100_L002_R2_001",39.3681331625888,39.2854706085701,0.00708042307547668,87.852078331258,42257460,3712405686,"R"
"31","NZ_6",95,-44.6281666666667,-174.231166666667,"50",9120,50,1,"1",48.6662708333333,9.85723958333333,34.5994142214825,276.566625,1.207700625,1.058860625,174.231166666667,"1","Salp","Subantarctic",277,144385,98015920,70254,461,678.851127194653,364,665,2975,1,"NZ6_S100_L002_R1_001",39.6558753849464,39.5378783133494,0.0067336645476503,87.6212987718618,42257460,3702653528,"F"
"32","NZ_6",95,-44.6281666666667,-174.231166666667,"50",9120,50,1,"1",48.6662708333333,9.85723958333333,34.5994142214825,276.566625,1.207700625,1.058860625,174.231166666667,"1","Salp","Subantarctic",277,144385,98015920,70254,461,678.851127194653,364,665,2975,1,"NZ6_S100_L002_R2_001",39.3681331625888,39.2854706085701,0.00708042307547668,87.852078331258,42257460,3712405686,"R"
"33","NZ_7",189,-44.5438333333333,179.537666666667,"10",9137,10,1,"2",10.0955,10.1423520833333,34.3643585557408,269.492895833333,1.19973541666667,1.02348322916667,179.537666666667,"2","Salp","Subantarctic",41,58520,36611568,49451,444,625.624880382775,354,635,1089,1,"NZ7_S101_L002_R1_001",38.0244504787967,38.0318096537791,0.00740936554925772,86.7871291060388,78758663,6835238254,"F"
"34","NZ_7",189,-44.5438333333333,179.537666666667,"10",9137,10,1,"2",10.0955,10.1423520833333,34.3643585557408,269.492895833333,1.19973541666667,1.02348322916667,179.537666666667,"2","Salp","Subantarctic",41,58520,36611568,49451,444,625.624880382775,354,635,1089,1,"NZ7_S101_L002_R2_001",37.817061041249,37.8513913485436,0.00762614516749838,86.9510264159766,78758663,6848146587,"R"
"35","NZ_7",189,-44.5438333333333,179.537666666667,"10",9137,10,1,"2",10.1231458333333,10.1415229166667,34.3643568398012,269.727020833333,1.22918958333333,1.0292465625,179.537666666667,"2","Salp","Subantarctic",41,58520,36611568,49451,444,625.624880382775,354,635,1089,1,"NZ7_S101_L002_R1_001",38.0244504787967,38.0318096537791,0.00740936554925772,86.7871291060388,78758663,6835238254,"F"
"36","NZ_7",189,-44.5438333333333,179.537666666667,"10",9137,10,1,"2",10.1231458333333,10.1415229166667,34.3643568398012,269.727020833333,1.22918958333333,1.0292465625,179.537666666667,"2","Salp","Subantarctic",41,58520,36611568,49451,444,625.624880382775,354,635,1089,1,"NZ7_S101_L002_R2_001",37.817061041249,37.8513913485436,0.00762614516749838,86.9510264159766,78758663,6848146587,"R"
"37","NZ_7",189,-44.5438333333333,179.537666666667,"10",9137,10,1,"2",9.9736511627907,10.1427775510204,34.3643457673515,269.031255813953,1.2148693877551,1.0006012244898,179.537666666667,"2","Salp","Subantarctic",41,58520,36611568,49451,444,625.624880382775,354,635,1089,1,"NZ7_S101_L002_R1_001",38.0244504787967,38.0318096537791,0.00740936554925772,86.7871291060388,78758663,6835238254,"F"
"38","NZ_7",189,-44.5438333333333,179.537666666667,"10",9137,10,1,"2",9.9736511627907,10.1427775510204,34.3643457673515,269.031255813953,1.2148693877551,1.0006012244898,179.537666666667,"2","Salp","Subantarctic",41,58520,36611568,49451,444,625.624880382775,354,635,1089,1,"NZ7_S101_L002_R2_001",37.817061041249,37.8513913485436,0.00762614516749838,86.9510264159766,78758663,6848146587,"R"
"39","NZ_7",189,-44.5438333333333,179.537666666667,"10",9137,10,1,"2",10.0780833333333,10.1420270833333,34.3643114631326,269.935369565217,1.20788541666667,1.02173416666667,179.537666666667,"2","Salp","Subantarctic",41,58520,36611568,49451,444,625.624880382775,354,635,1089,1,"NZ7_S101_L002_R1_001",38.0244504787967,38.0318096537791,0.00740936554925772,86.7871291060388,78758663,6835238254,"F"
"40","NZ_7",189,-44.5438333333333,179.537666666667,"10",9137,10,1,"2",10.0780833333333,10.1420270833333,34.3643114631326,269.935369565217,1.20788541666667,1.02173416666667,179.537666666667,"2","Salp","Subantarctic",41,58520,36611568,49451,444,625.624880382775,354,635,1089,1,"NZ7_S101_L002_R2_001",37.817061041249,37.8513913485436,0.00762614516749838,86.9510264159766,78758663,6848146587,"R"
"41","NZ_7",189,-44.5438333333333,179.537666666667,"10",9137,10,1,"2",10.1596041666667,10.1437680851064,34.364360333648,269.434840909091,1.23812083333333,1.05741447916667,179.537666666667,"2","Salp","Subantarctic",41,58520,36611568,49451,444,625.624880382775,354,635,1089,1,"NZ7_S101_L002_R1_001",38.0244504787967,38.0318096537791,0.00740936554925772,86.7871291060388,78758663,6835238254,"F"
"42","NZ_7",189,-44.5438333333333,179.537666666667,"10",9137,10,1,"2",10.1596041666667,10.1437680851064,34.364360333648,269.434840909091,1.23812083333333,1.05741447916667,179.537666666667,"2","Salp","Subantarctic",41,58520,36611568,49451,444,625.624880382775,354,635,1089,1,"NZ7_S101_L002_R2_001",37.817061041249,37.8513913485436,0.00762614516749838,86.9510264159766,78758663,6848146587,"R"
"43","NZ_8",189,-44.5438333333333,179.537666666667,"30",9137,30,1,"2",30.0051836734694,10.1280755102041,34.3643308996044,269.734608695652,1.15598367346939,0.97466693877551,179.537666666667,"2","Salp","Subantarctic",384,165074,122224355,135305,476,740.421598798115,368,718,4990,1,"NZ8_S199_L003_R1_001",38.2668586664097,38.124952362005,0.00647476024186292,84.3804959311657,87523840,7385305025,"F"
"44","NZ_8",189,-44.5438333333333,179.537666666667,"30",9137,30,1,"2",30.0051836734694,10.1280755102041,34.3643308996044,269.734608695652,1.15598367346939,0.97466693877551,179.537666666667,"2","Salp","Subantarctic",384,165074,122224355,135305,476,740.421598798115,368,718,4990,1,"NZ8_S199_L003_R2_001",38.0918334306773,37.9815267264382,0.0067062305866356,84.5499152230981,87523840,7400133252,"R"
"45","NZ_8",189,-44.5438333333333,179.537666666667,"30",9137,30,1,"2",30.0275306122449,10.1239612244898,34.3644278717885,270.102918367347,1.20615102040816,1.03733602040816,179.537666666667,"2","Salp","Subantarctic",384,165074,122224355,135305,476,740.421598798115,368,718,4990,1,"NZ8_S199_L003_R1_001",38.2668586664097,38.124952362005,0.00647476024186292,84.3804959311657,87523840,7385305025,"F"
"46","NZ_8",189,-44.5438333333333,179.537666666667,"30",9137,30,1,"2",30.0275306122449,10.1239612244898,34.3644278717885,270.102918367347,1.20615102040816,1.03733602040816,179.537666666667,"2","Salp","Subantarctic",384,165074,122224355,135305,476,740.421598798115,368,718,4990,1,"NZ8_S199_L003_R2_001",38.0918334306773,37.9815267264382,0.0067062305866356,84.5499152230981,87523840,7400133252,"R"
"47","NZ_8",189,-44.5438333333333,179.537666666667,"30",9137,30,1,"2",29.9867083333333,10.13016875,34.3644333536998,270.267456521739,1.15447083333333,0.990272291666667,179.537666666667,"2","Salp","Subantarctic",384,165074,122224355,135305,476,740.421598798115,368,718,4990,1,"NZ8_S199_L003_R1_001",38.2668586664097,38.124952362005,0.00647476024186292,84.3804959311657,87523840,7385305025,"F"
"48","NZ_8",189,-44.5438333333333,179.537666666667,"30",9137,30,1,"2",29.9867083333333,10.13016875,34.3644333536998,270.267456521739,1.15447083333333,0.990272291666667,179.537666666667,"2","Salp","Subantarctic",384,165074,122224355,135305,476,740.421598798115,368,718,4990,1,"NZ8_S199_L003_R2_001",38.0918334306773,37.9815267264382,0.0067062305866356,84.5499152230981,87523840,7400133252,"R"
"49","NZ_8",189,-44.5438333333333,179.537666666667,"30",9137,30,1,"2",29.9312916666667,10.1350270833333,34.3644383401624,270.009458333333,1.26341666666667,1.0264040625,179.537666666667,"2","Salp","Subantarctic",384,165074,122224355,135305,476,740.421598798115,368,718,4990,1,"NZ8_S199_L003_R1_001",38.2668586664097,38.124952362005,0.00647476024186292,84.3804959311657,87523840,7385305025,"F"
"50","NZ_8",189,-44.5438333333333,179.537666666667,"30",9137,30,1,"2",29.9312916666667,10.1350270833333,34.3644383401624,270.009458333333,1.26341666666667,1.0264040625,179.537666666667,"2","Salp","Subantarctic",384,165074,122224355,135305,476,740.421598798115,368,718,4990,1,"NZ8_S199_L003_R2_001",38.0918334306773,37.9815267264382,0.0067062305866356,84.5499152230981,87523840,7400133252,"R"
"51","NZ_8",189,-44.5438333333333,179.537666666667,"30",9137,30,1,"2",29.8056734693878,10.1354795918367,34.3643529028777,269.898577777778,1.22609591836735,1.02039765306122,179.537666666667,"2","Salp","Subantarctic",384,165074,122224355,135305,476,740.421598798115,368,718,4990,1,"NZ8_S199_L003_R1_001",38.2668586664097,38.124952362005,0.00647476024186292,84.3804959311657,87523840,7385305025,"F"
"52","NZ_8",189,-44.5438333333333,179.537666666667,"30",9137,30,1,"2",29.8056734693878,10.1354795918367,34.3643529028777,269.898577777778,1.22609591836735,1.02039765306122,179.537666666667,"2","Salp","Subantarctic",384,165074,122224355,135305,476,740.421598798115,368,718,4990,1,"NZ8_S199_L003_R2_001",38.0918334306773,37.9815267264382,0.0067062305866356,84.5499152230981,87523840,7400133252,"R"
