"","sample_id","Station","Latitude","Longitude","Depth m","CTD cast (to be checked)","depth_numeric","Cast","Cycle","Pressure [db]","Temp1 [Â°C]","Salinity1[PSS-78]","Oxygen1 [mmol/kg]","Fluorescence1 [milligrams/m^3]","Fluor average [mg m^-3]","easy_long","updated_cycle","bloom_state","water_mode","number_long","total_contigs","total_basepairs","max_contig","med_contig","avg_contig","bottom_percentile","top_percentil","n_virus","n_circular","sample","average_gc","per_read_gc","gc_var","mean_read_length","total_reads","total_bp","direction"
"106","NZ_15",305,-43.6535,-179.810666666667,"10",9156,10,1,"4",9.65428571428572,12.7799285714286,34.7533475995087,268.679279069767,0.815559795918367,0.682940816326531,179.810666666667,"4","Salp","Subantarctic",321,111607,79522166,120449,444,712.519519384985,353,646,2073,8,"NZ15_S302_L004_R2_001",42.3557383096037,42.2160904009093,0.0093240392151798,84.9065035360509,151462188,12860124801,"R"
"107","NZ_16",305,-43.6535,-179.810666666667,"25",9156,25,1,"4",24.6318333333333,12.1431708333333,34.7230119998712,262.028458333333,1.44431458333333,1.14461885416667,179.810666666667,"4","Salp","Subantarctic",408,82932,68508774,174247,478,826.083707133555,368,740,1479,8,"NZ16_S303_L004_R1_001",45.0475406304384,44.669267759125,0.0112692757188376,85.7700809687403,26957564,2312152447,"F"
"108","NZ_16",305,-43.6535,-179.810666666667,"25",9156,25,1,"4",24.6318333333333,12.1431708333333,34.7230119998712,262.028458333333,1.44431458333333,1.14461885416667,179.810666666667,"4","Salp","Subantarctic",408,82932,68508774,174247,478,826.083707133555,368,740,1479,8,"NZ16_S303_L004_R2_001",44.8323257102371,44.4867915891812,0.0115141004091934,85.9175836881997,26957564,2316128761,"R"
"109","NZ_16",305,-43.6535,-179.810666666667,"25",9156,25,1,"4",24.4934081632653,12.1448775510204,34.7231054390532,261.519363636364,1.41990204081633,1.14385826530612,179.810666666667,"4","Salp","Subantarctic",408,82932,68508774,174247,478,826.083707133555,368,740,1479,8,"NZ16_S303_L004_R1_001",45.0475406304384,44.669267759125,0.0112692757188376,85.7700809687403,26957564,2312152447,"F"
"110","NZ_16",305,-43.6535,-179.810666666667,"25",9156,25,1,"4",24.4934081632653,12.1448775510204,34.7231054390532,261.519363636364,1.41990204081633,1.14385826530612,179.810666666667,"4","Salp","Subantarctic",408,82932,68508774,174247,478,826.083707133555,368,740,1479,8,"NZ16_S303_L004_R2_001",44.8323257102371,44.4867915891812,0.0115141004091934,85.9175836881997,26957564,2316128761,"R"
"111","NZ_16",305,-43.6535,-179.810666666667,"25",9156,25,1,"4",24.5672083333333,12.1432875,34.7231377774243,261.783461538462,1.45636666666667,1.18721583333333,179.810666666667,"4","Salp","Subantarctic",408,82932,68508774,174247,478,826.083707133555,368,740,1479,8,"NZ16_S303_L004_R1_001",45.0475406304384,44.669267759125,0.0112692757188376,85.7700809687403,26957564,2312152447,"F"
"112","NZ_16",305,-43.6535,-179.810666666667,"25",9156,25,1,"4",24.5672083333333,12.1432875,34.7231377774243,261.783461538462,1.45636666666667,1.18721583333333,179.810666666667,"4","Salp","Subantarctic",408,82932,68508774,174247,478,826.083707133555,368,740,1479,8,"NZ16_S303_L004_R2_001",44.8323257102371,44.4867915891812,0.0115141004091934,85.9175836881997,26957564,2316128761,"R"
"113","NZ_16",305,-43.6535,-179.810666666667,"25",9156,25,1,"4",24.6080816326531,12.1465979591837,34.7233789473025,261.717543478261,1.50656326530612,1.19728204081633,179.810666666667,"4","Salp","Subantarctic",408,82932,68508774,174247,478,826.083707133555,368,740,1479,8,"NZ16_S303_L004_R1_001",45.0475406304384,44.669267759125,0.0112692757188376,85.7700809687403,26957564,2312152447,"F"
"114","NZ_16",305,-43.6535,-179.810666666667,"25",9156,25,1,"4",24.6080816326531,12.1465979591837,34.7233789473025,261.717543478261,1.50656326530612,1.19728204081633,179.810666666667,"4","Salp","Subantarctic",408,82932,68508774,174247,478,826.083707133555,368,740,1479,8,"NZ16_S303_L004_R2_001",44.8323257102371,44.4867915891812,0.0115141004091934,85.9175836881997,26957564,2316128761,"R"
"115","NZ_16",305,-43.6535,-179.810666666667,"25",9156,25,1,"4",24.6287755102041,12.1460510204082,34.7233069064011,261.910421052632,1.48742448979592,1.19615775510204,179.810666666667,"4","Salp","Subantarctic",408,82932,68508774,174247,478,826.083707133555,368,740,1479,8,"NZ16_S303_L004_R1_001",45.0475406304384,44.669267759125,0.0112692757188376,85.7700809687403,26957564,2312152447,"F"
"116","NZ_16",305,-43.6535,-179.810666666667,"25",9156,25,1,"4",24.6287755102041,12.1460510204082,34.7233069064011,261.910421052632,1.48742448979592,1.19615775510204,179.810666666667,"4","Salp","Subantarctic",408,82932,68508774,174247,478,826.083707133555,368,740,1479,8,"NZ16_S303_L004_R2_001",44.8323257102371,44.4867915891812,0.0115141004091934,85.9175836881997,26957564,2316128761,"R"
"117","NZ_17",305,-43.6535,-179.810666666667,"40",9156,40,1,"4",40.5524489795918,11.9995653061225,34.7281212699062,257.349744186047,1.18855714285714,0.979885510204082,179.810666666667,"4","Salp","Subantarctic",290,109101,77727838,80717,466,712.439281033171,365,690,1861,4,"NZ17_S304_L004_R1_001",43.8369726318575,43.4454776898873,0.00937937722519762,81.6514184141269,27743026,2265257424,"F"
"118","NZ_17",305,-43.6535,-179.810666666667,"40",9156,40,1,"4",40.5524489795918,11.9995653061225,34.7281212699062,257.349744186047,1.18855714285714,0.979885510204082,179.810666666667,"4","Salp","Subantarctic",290,109101,77727838,80717,466,712.439281033171,365,690,1861,4,"NZ17_S304_L004_R2_001",43.6434424754813,43.2870392133261,0.00961908122996133,81.8009358820483,27743026,2269405491,"R"
"119","NZ_17",305,-43.6535,-179.810666666667,"40",9156,40,1,"4",40.6366734693877,12.006687755102,34.7311981740591,257.260936170213,1.1663693877551,0.944402142857143,179.810666666667,"4","Salp","Subantarctic",290,109101,77727838,80717,466,712.439281033171,365,690,1861,4,"NZ17_S304_L004_R1_001",43.8369726318575,43.4454776898873,0.00937937722519762,81.6514184141269,27743026,2265257424,"F"
"120","NZ_17",305,-43.6535,-179.810666666667,"40",9156,40,1,"4",40.6366734693877,12.006687755102,34.7311981740591,257.260936170213,1.1663693877551,0.944402142857143,179.810666666667,"4","Salp","Subantarctic",290,109101,77727838,80717,466,712.439281033171,365,690,1861,4,"NZ17_S304_L004_R2_001",43.6434424754813,43.2870392133261,0.00961908122996133,81.8009358820483,27743026,2269405491,"R"
"121","NZ_17",305,-43.6535,-179.810666666667,"40",9156,40,1,"4",40.6739791666667,12.0119645833333,34.7331463510251,256.7965625,1.20177708333333,0.952910416666667,179.810666666667,"4","Salp","Subantarctic",290,109101,77727838,80717,466,712.439281033171,365,690,1861,4,"NZ17_S304_L004_R1_001",43.8369726318575,43.4454776898873,0.00937937722519762,81.6514184141269,27743026,2265257424,"F"
"122","NZ_17",305,-43.6535,-179.810666666667,"40",9156,40,1,"4",40.6739791666667,12.0119645833333,34.7331463510251,256.7965625,1.20177708333333,0.952910416666667,179.810666666667,"4","Salp","Subantarctic",290,109101,77727838,80717,466,712.439281033171,365,690,1861,4,"NZ17_S304_L004_R2_001",43.6434424754813,43.2870392133261,0.00961908122996133,81.8009358820483,27743026,2269405491,"R"
"123","NZ_18",305,-43.6535,-179.810666666667,"70",9156,70,1,"4",70.3639375,11.313925,34.7084881384763,252.260458333333,0.407774166666667,0.327904791666667,179.810666666667,"4","Salp","Subantarctic",456,144079,114464060,82660,488,794.45345956038,371,762,2234,5,"NZ18_S305_L004_R1_001",45.1315652615762,44.6872087596191,0.0102050663207656,80.835495830437,43688151,3531553348,"F"
"124","NZ_18",305,-43.6535,-179.810666666667,"70",9156,70,1,"4",70.3639375,11.313925,34.7084881384763,252.260458333333,0.407774166666667,0.327904791666667,179.810666666667,"4","Salp","Subantarctic",456,144079,114464060,82660,488,794.45345956038,371,762,2234,5,"NZ18_S305_L004_R2_001",44.9359388977384,44.527063619029,0.0104486793787271,80.9518403971823,43688151,3536636227,"R"
"125","NZ_18",305,-43.6535,-179.810666666667,"70",9156,70,1,"4",70.4657346938775,11.3154285714286,34.70827644177,252.651659090909,0.406351020408163,0.33349193877551,179.810666666667,"4","Salp","Subantarctic",456,144079,114464060,82660,488,794.45345956038,371,762,2234,5,"NZ18_S305_L004_R1_001",45.1315652615762,44.6872087596191,0.0102050663207656,80.835495830437,43688151,3531553348,"F"
"126","NZ_18",305,-43.6535,-179.810666666667,"70",9156,70,1,"4",70.4657346938775,11.3154285714286,34.70827644177,252.651659090909,0.406351020408163,0.33349193877551,179.810666666667,"4","Salp","Subantarctic",456,144079,114464060,82660,488,794.45345956038,371,762,2234,5,"NZ18_S305_L004_R2_001",44.9359388977384,44.527063619029,0.0104486793787271,80.9518403971823,43688151,3536636227,"R"
"127","NZ_18",305,-43.6535,-179.810666666667,"70",9156,70,1,"4",70.2507291666666,11.3373520833333,34.7082620818636,253.265604166667,0.412924791666667,0.346207604166667,179.810666666667,"4","Salp","Subantarctic",456,144079,114464060,82660,488,794.45345956038,371,762,2234,5,"NZ18_S305_L004_R1_001",45.1315652615762,44.6872087596191,0.0102050663207656,80.835495830437,43688151,3531553348,"F"
"128","NZ_18",305,-43.6535,-179.810666666667,"70",9156,70,1,"4",70.2507291666666,11.3373520833333,34.7082620818636,253.265604166667,0.412924791666667,0.346207604166667,179.810666666667,"4","Salp","Subantarctic",456,144079,114464060,82660,488,794.45345956038,371,762,2234,5,"NZ18_S305_L004_R2_001",44.9359388977384,44.527063619029,0.0104486793787271,80.9518403971823,43688151,3536636227,"R"
"129","NZ_19",357,-45.4863333333333,179.624833333333,"10",9168,10,1,"5",9.75163265306122,11.3764693877551,34.3531401253379,262.83975,0.3798425,0.309179617346939,179.624833333333,"5","No salp","Subantarctic",0,1251,513255,3385,358,410.275779376499,323,423.5,7,0,"NZ19_S306_L004_R1_001",42.6485912239435,42.6694015595513,0.0133306845391753,90.6392439356787,15790720,1431258922,"F"
"130","NZ_19",357,-45.4863333333333,179.624833333333,"10",9168,10,1,"5",9.75163265306122,11.3764693877551,34.3531401253379,262.83975,0.3798425,0.309179617346939,179.624833333333,"5","No salp","Subantarctic",0,1251,513255,3385,358,410.275779376499,323,423.5,7,0,"NZ19_S306_L004_R2_001",42.4699432112988,42.5047801986318,0.0142729680188461,90.7236443936692,15790720,1432591666,"R"
"131","NZ_19",357,-45.4863333333333,179.624833333333,"10",9168,10,1,"5",9.7628125,11.5405520833333,34.360400741513,261.464583333333,0.376954666666667,0.30770525,179.624833333333,"5","No salp","Subantarctic",0,1251,513255,3385,358,410.275779376499,323,423.5,7,0,"NZ19_S306_L004_R1_001",42.6485912239435,42.6694015595513,0.0133306845391753,90.6392439356787,15790720,1431258922,"F"
"132","NZ_19",357,-45.4863333333333,179.624833333333,"10",9168,10,1,"5",9.7628125,11.5405520833333,34.360400741513,261.464583333333,0.376954666666667,0.30770525,179.624833333333,"5","No salp","Subantarctic",0,1251,513255,3385,358,410.275779376499,323,423.5,7,0,"NZ19_S306_L004_R2_001",42.4699432112988,42.5047801986318,0.0142729680188461,90.7236443936692,15790720,1432591666,"R"
"133","NZ_19",357,-45.4863333333333,179.624833333333,"10",9168,10,1,"5",9.81082222222222,11.55675,34.3601999907278,261.34080952381,0.382520625,0.312034479166667,179.624833333333,"5","No salp","Subantarctic",0,1251,513255,3385,358,410.275779376499,323,423.5,7,0,"NZ19_S306_L004_R1_001",42.6485912239435,42.6694015595513,0.0133306845391753,90.6392439356787,15790720,1431258922,"F"
"134","NZ_19",357,-45.4863333333333,179.624833333333,"10",9168,10,1,"5",9.81082222222222,11.55675,34.3601999907278,261.34080952381,0.382520625,0.312034479166667,179.624833333333,"5","No salp","Subantarctic",0,1251,513255,3385,358,410.275779376499,323,423.5,7,0,"NZ19_S306_L004_R2_001",42.4699432112988,42.5047801986318,0.0142729680188461,90.7236443936692,15790720,1432591666,"R"
"135","NZ_19",357,-45.4863333333333,179.624833333333,"10",9168,10,1,"5",9.78127083333333,11.6389291666667,34.3562564135239,260.895256410256,0.380399375,0.309198125,179.624833333333,"5","No salp","Subantarctic",0,1251,513255,3385,358,410.275779376499,323,423.5,7,0,"NZ19_S306_L004_R1_001",42.6485912239435,42.6694015595513,0.0133306845391753,90.6392439356787,15790720,1431258922,"F"
"136","NZ_19",357,-45.4863333333333,179.624833333333,"10",9168,10,1,"5",9.78127083333333,11.6389291666667,34.3562564135239,260.895256410256,0.380399375,0.309198125,179.624833333333,"5","No salp","Subantarctic",0,1251,513255,3385,358,410.275779376499,323,423.5,7,0,"NZ19_S306_L004_R2_001",42.4699432112988,42.5047801986318,0.0142729680188461,90.7236443936692,15790720,1432591666,"R"
"137","NZ_20",357,-45.4863333333333,179.624833333333,"50",9168,50,1,"5",51.2955510204082,10.3570265306122,34.3561257037084,266.14085106383,0.552170408163265,0.460775842379505,179.624833333333,"5","No salp","Subantarctic",71,83842,55311512,324917,471,659.711266429713,368,690,2135,1,"NZ20_S307_L004_R1_001",39.8030258172641,39.656651523272,0.00727605020132409,86.528757531299,21876704,1892964016,"F"
"138","NZ_20",357,-45.4863333333333,179.624833333333,"50",9168,50,1,"5",51.2955510204082,10.3570265306122,34.3561257037084,266.14085106383,0.552170408163265,0.460775842379505,179.624833333333,"5","No salp","Subantarctic",71,83842,55311512,324917,471,659.711266429713,368,690,2135,1,"NZ20_S307_L004_R2_001",39.6431699344191,39.5190581361157,0.00751334937946683,86.664254587894,21876704,1895928245,"R"
"139","NZ_20",357,-45.4863333333333,179.624833333333,"50",9168,50,1,"5",50.8565625,10.3611979166667,34.3558449871148,266.169195652174,0.558330416666667,0.464582164855073,179.624833333333,"5","No salp","Subantarctic",71,83842,55311512,324917,471,659.711266429713,368,690,2135,1,"NZ20_S307_L004_R1_001",39.8030258172641,39.656651523272,0.00727605020132409,86.528757531299,21876704,1892964016,"F"
"140","NZ_20",357,-45.4863333333333,179.624833333333,"50",9168,50,1,"5",50.8565625,10.3611979166667,34.3558449871148,266.169195652174,0.558330416666667,0.464582164855073,179.624833333333,"5","No salp","Subantarctic",71,83842,55311512,324917,471,659.711266429713,368,690,2135,1,"NZ20_S307_L004_R2_001",39.6431699344191,39.5190581361157,0.00751334937946683,86.664254587894,21876704,1895928245,"R"
"141","NZ_20",357,-45.4863333333333,179.624833333333,"50",9168,50,1,"5",51.0910208333333,10.3484104166667,34.3559539288716,266.284347826087,0.557927916666667,0.46620375,179.624833333333,"5","No salp","Subantarctic",71,83842,55311512,324917,471,659.711266429713,368,690,2135,1,"NZ20_S307_L004_R1_001",39.8030258172641,39.656651523272,0.00727605020132409,86.528757531299,21876704,1892964016,"F"
"142","NZ_20",357,-45.4863333333333,179.624833333333,"50",9168,50,1,"5",51.0910208333333,10.3484104166667,34.3559539288716,266.284347826087,0.557927916666667,0.46620375,179.624833333333,"5","No salp","Subantarctic",71,83842,55311512,324917,471,659.711266429713,368,690,2135,1,"NZ20_S307_L004_R2_001",39.6431699344191,39.5190581361157,0.00751334937946683,86.664254587894,21876704,1895928245,"R"
"143","NZ_20",357,-45.4863333333333,179.624833333333,"50",9168,50,1,"5",51.2855208333333,10.34921875,34.3558643907432,265.897065217391,0.584198125,0.484538229166667,179.624833333333,"5","No salp","Subantarctic",71,83842,55311512,324917,471,659.711266429713,368,690,2135,1,"NZ20_S307_L004_R1_001",39.8030258172641,39.656651523272,0.00727605020132409,86.528757531299,21876704,1892964016,"F"
"144","NZ_20",357,-45.4863333333333,179.624833333333,"50",9168,50,1,"5",51.2855208333333,10.34921875,34.3558643907432,265.897065217391,0.584198125,0.484538229166667,179.624833333333,"5","No salp","Subantarctic",71,83842,55311512,324917,471,659.711266429713,368,690,2135,1,"NZ20_S307_L004_R2_001",39.6431699344191,39.5190581361157,0.00751334937946683,86.664254587894,21876704,1895928245,"R"
"145","NZ_21",357,-45.4863333333333,179.624833333333,"80",9168,80,1,"5",79.7467708333333,9.47229166666667,34.382734457051,266.931708333333,0.814462916666667,0.6776390625,179.624833333333,"5","No salp","Subantarctic",345,188239,136357938,302041,473,724.387284250341,367,711,3673,1,"NZ21_S308_L004_R1_001",42.6119105367546,42.2066093152088,0.0100566797770674,79.1811310857087,52701771,4172985838,"F"
"146","NZ_21",357,-45.4863333333333,179.624833333333,"80",9168,80,1,"5",79.7467708333333,9.47229166666667,34.382734457051,266.931708333333,0.814462916666667,0.6776390625,179.624833333333,"5","No salp","Subantarctic",345,188239,136357938,302041,473,724.387284250341,367,711,3673,1,"NZ21_S308_L004_R2_001",42.441062920512,42.0730583964591,0.0102639147393037,79.3724052461159,52701771,4183066325,"R"
"147","NZ_21",357,-45.4863333333333,179.624833333333,"80",9168,80,1,"5",79.7702291666667,9.45998958333333,34.3833905462715,266.712577777778,0.775895434782609,0.651926154891304,179.624833333333,"5","No salp","Subantarctic",345,188239,136357938,302041,473,724.387284250341,367,711,3673,1,"NZ21_S308_L004_R1_001",42.6119105367546,42.2066093152088,0.0100566797770674,79.1811310857087,52701771,4172985838,"F"
"148","NZ_21",357,-45.4863333333333,179.624833333333,"80",9168,80,1,"5",79.7702291666667,9.45998958333333,34.3833905462715,266.712577777778,0.775895434782609,0.651926154891304,179.624833333333,"5","No salp","Subantarctic",345,188239,136357938,302041,473,724.387284250341,367,711,3673,1,"NZ21_S308_L004_R2_001",42.441062920512,42.0730583964591,0.0102639147393037,79.3724052461159,52701771,4183066325,"R"
"149","NZ_21",357,-45.4863333333333,179.624833333333,"80",9168,80,1,"5",79.6767142857143,9.46631836734694,34.3829109302013,266.929674418605,0.790435306122449,0.66084,179.624833333333,"5","No salp","Subantarctic",345,188239,136357938,302041,473,724.387284250341,367,711,3673,1,"NZ21_S308_L004_R1_001",42.6119105367546,42.2066093152088,0.0100566797770674,79.1811310857087,52701771,4172985838,"F"
"150","NZ_21",357,-45.4863333333333,179.624833333333,"80",9168,80,1,"5",79.6767142857143,9.46631836734694,34.3829109302013,266.929674418605,0.790435306122449,0.66084,179.624833333333,"5","No salp","Subantarctic",345,188239,136357938,302041,473,724.387284250341,367,711,3673,1,"NZ21_S308_L004_R2_001",42.441062920512,42.0730583964591,0.0102639147393037,79.3724052461159,52701771,4183066325,"R"
"151","NZ_21",357,-45.4863333333333,179.624833333333,"80",9168,80,1,"5",79.4127083333333,9.4805625,34.3835884332171,267.274875,0.795893541666667,0.6621578125,179.624833333333,"5","No salp","Subantarctic",345,188239,136357938,302041,473,724.387284250341,367,711,3673,1,"NZ21_S308_L004_R1_001",42.6119105367546,42.2066093152088,0.0100566797770674,79.1811310857087,52701771,4172985838,"F"
"152","NZ_21",357,-45.4863333333333,179.624833333333,"80",9168,80,1,"5",79.4127083333333,9.4805625,34.3835884332171,267.274875,0.795893541666667,0.6621578125,179.624833333333,"5","No salp","Subantarctic",345,188239,136357938,302041,473,724.387284250341,367,711,3673,1,"NZ21_S308_L004_R2_001",42.441062920512,42.0730583964591,0.0102639147393037,79.3724052461159,52701771,4183066325,"R"
"153","NZ_22",357,-45.4863333333333,179.624833333333,"100",9168,100,1,"5",101.196208333333,8.98499166666667,34.4110005153888,261.590020833333,0.667771041666667,0.556818854166667,179.624833333333,"5","No salp","Subantarctic",198,192729,132492819,91388,475,687.456578926887,368,708,4090,5,"NZ22_S309_L004_R1_001",41.6885205936112,41.354288473544,0.00831377552320491,77.5758218837402,56534760,4385730472,"F"
"154","NZ_22",357,-45.4863333333333,179.624833333333,"100",9168,100,1,"5",101.196208333333,8.98499166666667,34.4110005153888,261.590020833333,0.667771041666667,0.556818854166667,179.624833333333,"5","No salp","Subantarctic",198,192729,132492819,91388,475,687.456578926887,368,708,4090,5,"NZ22_S309_L004_R2_001",41.5409499274326,41.2395644242235,0.00853438280988095,77.7365552626384,56534760,4394817495,"R"
"155","NZ_22",357,-45.4863333333333,179.624833333333,"100",9168,100,1,"5",101.311875,8.96990833333333,34.4062153378112,261.800733333333,0.645427291666667,0.541682201388889,179.624833333333,"5","No salp","Subantarctic",198,192729,132492819,91388,475,687.456578926887,368,708,4090,5,"NZ22_S309_L004_R1_001",41.6885205936112,41.354288473544,0.00831377552320491,77.5758218837402,56534760,4385730472,"F"
"156","NZ_22",357,-45.4863333333333,179.624833333333,"100",9168,100,1,"5",101.311875,8.96990833333333,34.4062153378112,261.800733333333,0.645427291666667,0.541682201388889,179.624833333333,"5","No salp","Subantarctic",198,192729,132492819,91388,475,687.456578926887,368,708,4090,5,"NZ22_S309_L004_R2_001",41.5409499274326,41.2395644242235,0.00853438280988095,77.7365552626384,56534760,4394817495,"R"
"157","NZ_22",357,-45.4863333333333,179.624833333333,"100",9168,100,1,"5",100.676208333333,8.97776875,34.4055407072321,261.785625,0.642524130434783,0.530132377717391,179.624833333333,"5","No salp","Subantarctic",198,192729,132492819,91388,475,687.456578926887,368,708,4090,5,"NZ22_S309_L004_R1_001",41.6885205936112,41.354288473544,0.00831377552320491,77.5758218837402,56534760,4385730472,"F"
"158","NZ_22",357,-45.4863333333333,179.624833333333,"100",9168,100,1,"5",100.676208333333,8.97776875,34.4055407072321,261.785625,0.642524130434783,0.530132377717391,179.624833333333,"5","No salp","Subantarctic",198,192729,132492819,91388,475,687.456578926887,368,708,4090,5,"NZ22_S309_L004_R2_001",41.5409499274326,41.2395644242235,0.00853438280988095,77.7365552626384,56534760,4394817495,"R"
"159","NZ_22",357,-45.4863333333333,179.624833333333,"100",9168,100,1,"5",101.1148125,8.9883125,34.4094846146094,261.584666666667,0.642444166666667,0.535941875,179.624833333333,"5","No salp","Subantarctic",198,192729,132492819,91388,475,687.456578926887,368,708,4090,5,"NZ22_S309_L004_R1_001",41.6885205936112,41.354288473544,0.00831377552320491,77.5758218837402,56534760,4385730472,"F"
"160","NZ_22",357,-45.4863333333333,179.624833333333,"100",9168,100,1,"5",101.1148125,8.9883125,34.4094846146094,261.584666666667,0.642444166666667,0.535941875,179.624833333333,"5","No salp","Subantarctic",198,192729,132492819,91388,475,687.456578926887,368,708,4090,5,"NZ22_S309_L004_R2_001",41.5409499274326,41.2395644242235,0.00853438280988095,77.7365552626384,56534760,4394817495,"R"
